id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
VT3W6D2MA46/22_6741,"Vegetarian","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",8064HKD,in stock,wc_post_id_260,,"http://localhost/wp-content/uploads/2020/04/Tomato_Pine_Nuts_Risotto-scaled-1.jpg,http://localhost/wp-content/uploads/2020/04/eatology_vegetarian-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_Panna_Cotta_with_Strawberries-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8064HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
VT1W5D3MA46/22_6742,"Vegetarian","Number of Calories: 2200, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2690HKD,in stock,wc_post_id_260,,"http://localhost/wp-content/uploads/2020/04/Tomato_Pine_Nuts_Risotto-scaled-1.jpg,http://localhost/wp-content/uploads/2020/04/eatology_vegetarian-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_Panna_Cotta_with_Strawberries-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2690HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
VT3W6D2MA46/22_6759,"健康素食計劃","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.png,http://localhost/zh/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"減肥計劃","Eatology",8064HKD,in stock,wc_post_id_3673,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8064HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
VT1W5D3MA46/22_6760,"健康素食計劃","Number of Calories: 2200, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.png,http://localhost/zh/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"減肥計劃","Eatology",2690HKD,in stock,wc_post_id_3673,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2690HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VT3W6D2MA46/22_6777,"無麩質低碳膳食","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/zh-hant/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Diet","Eatology",8064HKD,in stock,wc_post_id_2537,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8064HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
VT1W5D3MA46/22_6778,"無麩質低碳膳食","Number of Calories: 2200, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/zh-hant/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2690HKD,in stock,wc_post_id_2537,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2690HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VT1W6D2MA46/22_6737,"Vegetarian","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2688HKD,in stock,wc_post_id_260,,"http://localhost/wp-content/uploads/2020/04/Tomato_Pine_Nuts_Risotto-scaled-1.jpg,http://localhost/wp-content/uploads/2020/04/eatology_vegetarian-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_Panna_Cotta_with_Strawberries-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2688HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
VT2W5D2MA46/22_6738,"Vegetarian","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",4480HKD,in stock,wc_post_id_260,,"http://localhost/wp-content/uploads/2020/04/Tomato_Pine_Nuts_Risotto-scaled-1.jpg,http://localhost/wp-content/uploads/2020/04/eatology_vegetarian-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_Panna_Cotta_with_Strawberries-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4480HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:5 days"
VT2W6D2MA46/22_6739,"Vegetarian","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",5376HKD,in stock,wc_post_id_260,,"http://localhost/wp-content/uploads/2020/04/Tomato_Pine_Nuts_Risotto-scaled-1.jpg,http://localhost/wp-content/uploads/2020/04/eatology_vegetarian-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_Panna_Cotta_with_Strawberries-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5376HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
VT3W5D2MA46/22_6740,"Vegetarian","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",6720HKD,in stock,wc_post_id_260,,"http://localhost/wp-content/uploads/2020/04/Tomato_Pine_Nuts_Risotto-scaled-1.jpg,http://localhost/wp-content/uploads/2020/04/eatology_vegetarian-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_Panna_Cotta_with_Strawberries-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6720HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
VT1W6D2MA46/22_6755,"健康素食計劃","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.png,http://localhost/zh/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"減肥計劃","Eatology",2688HKD,in stock,wc_post_id_3673,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2688HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
VT2W5D2MA46/22_6756,"健康素食計劃","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.png,http://localhost/zh/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"減肥計劃","Eatology",4480HKD,in stock,wc_post_id_3673,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4480HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
VT2W6D2MA46/22_6757,"健康素食計劃","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.png,http://localhost/zh/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"減肥計劃","Eatology",5376HKD,in stock,wc_post_id_3673,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5376HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:6 days"
VT3W5D2MA46/22_6758,"健康素食計劃","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.png,http://localhost/zh/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"減肥計劃","Eatology",6720HKD,in stock,wc_post_id_3673,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6720HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
VT1W6D2MA46/22_6773,"無麩質低碳膳食","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/zh-hant/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Diet","Eatology",2688HKD,in stock,wc_post_id_2537,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2688HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
VT2W5D2MA46/22_6774,"無麩質低碳膳食","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/zh-hant/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Diet","Eatology",4480HKD,in stock,wc_post_id_2537,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4480HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
VT2W6D2MA46/22_6775,"無麩質低碳膳食","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/zh-hant/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Diet","Eatology",5376HKD,in stock,wc_post_id_2537,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5376HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:6 days"
VT3W5D2MA46/22_6776,"無麩質低碳膳食","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/zh-hant/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Diet","Eatology",6720HKD,in stock,wc_post_id_2537,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6720HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
VT1W5D2MA46/22_6736,"Vegetarian","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2240HKD,in stock,wc_post_id_260,,"http://localhost/wp-content/uploads/2020/04/Tomato_Pine_Nuts_Risotto-scaled-1.jpg,http://localhost/wp-content/uploads/2020/04/eatology_vegetarian-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_Panna_Cotta_with_Strawberries-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2240HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:5 days"
VT1W5D2MA46/22_6754,"健康素食計劃","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.png,http://localhost/zh/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"減肥計劃","Eatology",2240HKD,in stock,wc_post_id_3673,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2240HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
VT1W5D2MA46/22_6772,"無麩質低碳膳食","Number of Calories: 2200, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/meal-plan-vegetarian.jpg,http://localhost/zh-hant/meal-plans/vegetarian/?attribute_pa_calories=2200&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Diet","Eatology",2240HKD,in stock,wc_post_id_2537,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2240HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
AP3W6D4MA61/22_6692,"Asian","Number of Calories: 2200, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=2200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Lifestyle","Eatology",8964HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8964HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
AP3W6D4MA61/22_6710,"亞洲風味","Number of Calories: 2200, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/meal-plan-aisan.png,http://localhost/zh/meal-plans/%e4%ba%9e%e6%b4%b2%e9%a2%a8%e5%91%b3/?attribute_pa_calories=2200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"簡單生活方式計劃","Eatology",8964HKD,in stock,AP_3332,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8964HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/三餐及兩份小食/午、晚餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
AP3W6D4MA61/22_6728,"亞洲風味","Number of Calories: 2200, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/zh-hant/meal-plans/asian/?attribute_pa_calories=2200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Lifestyle","Eatology",8964HKD,in stock,AP_2173,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8964HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:2200,meals:full-day/三餐及兩份小食/午、晚餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:6 days"
AP2W6D4MA61/22_6690,"Asian","Number of Calories: 2200, Meals: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=2200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Lifestyle","Eatology",5976HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5976HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
AP3W5D4MA61/22_6691,"Asian","Number of Calories: 2200, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/01/meal-plan-aisan.jpg,http://localhost/meal-plans/asian/?attribute_pa_calories=2200&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Lifestyle","Eatology",7470HKD,in stock,AP_244,,"http://localhost/wp-content/uploads/2020/01/eatology_lemongrass_lime_prawn_skewer.jpg,http://localhost/wp-content/uploads/2020/01/Japanese_Gyoza_Rose.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7470HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:2200,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
